"","academicyear","instname","control","hbcu","hsi","medical","nettuition01","tuition_reliance_a1","appliedaid01","grant01","tuition_discount","fed_grant_pct","fed_grant_avg_amount","inst_grant_avg_amount","loan_num","loan_avg_amount","tuition01_tf","fee01_tf","education_share","instruction_share","studserv_share","eandr_degree","average_subsidy","nettuition_share","gross_operating_margin","fringe_benefit_play","instr_sal_as_pct_instrtot","acadsupp_sal_as_pct_acadsupptot","assets06","totaldegrees_100fte","bach_deg_share_of_tot_deg","ftretention_rate","fall_cohort_num","fall_cohort_pct","total_enrollment_amin_tot","total_enrollment_asian_tot","total_enrollment_black_tot","total_enrollment_hisp_tot","total_enrollment_white_tot","total_enrollment_multi_tot","applcn","enrollftcount","enrollptcount","NumStudSubACT","NumStudSubSAT","instacttype","ft_executive_per_100fte","full_time_employee_share","ft_faculty_salary","full_time_employee_100fte","AK","AL","AR","AZ","CA","CO","CT","DC","DE","FL","GA","HI","IA","ID","IL","IN","KS","KY","LA","MA","MD","MI","MN","MO","MS","MT","NC","ND","NE","NH","NJ","NV","NY","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VA","VI","VT","WA","WI","WV","WY"
"600",2012,"Drew University",1,0,0,0,49915000,0.833959868,39917000,2214000,0.408344693,35,4722,20865,296,5500,40122,882,1,0.395530227,0.162930584,137739.7338,22536100,0.688947442,-20434000,1.297582196,0.610487636,0.561008106,369280000,22.77056277,0.566539924,0.79,454,26,7,113,295,269,1443,38,4195,454,0,1,1,2,2.640692641,0.750394945,78377.36095,20.56277056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601",2012,"Centenary College",1,0,0,0,37396030,0.974713864,16624729,2348198,0.307747046,44,3674,12447,258,8143,27660,1230,1,0.29288264,0.113752952,41048.27316,-2833384,1.081978214,1384873,1.223426678,0.676957727,0.650859396,95790082,35.63267033,0.602137767,0.76,291,15,1,45,222,156,1413,16,1060,291,1,1,1,2,1.311891663,0.58649789,61017.88,11.76470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602",2012,"Caldwell College",1,0,0,0,27983445,0.86975813,13868663,2621186,0.331373106,47,4531,14056,268,5878,25990,900,1,0.342324033,0.153760162,62412.27515,2411333,0.920666208,2091097,1.212117179,0.804058737,0.610321053,45289437,28.21552723,0.739219713,0.76,306,19,3,52,301,271,1171,22,1773,306,0,1,1,2,2.259559676,0.564383562,68985.61728,11.93511008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603",2012,"Bloomfield College",1,0,0,0,34993700,0.915175377,13813909,6399070,0.283027775,78,4771,6946,336,8897,22500,1200,1,0.424411722,0.17859718,127464.0183,-196023,1.005633221,3338925,1.289849663,0.642459967,0.621578572,60941349,13.86490604,1,0.67,383,18,8,74,1124,387,305,7,3791,376,8,0,1,2,1.726764855,0.526104418,75112.98571,13.30624683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604",2012,"Saint Anselm College",1,0,0,0,33190757,0.826645713,20499022,1273799,0.459083677,19,4299,17012,445,9668,31530,835,1,0.372375487,0.238023893,125295.2475,16426161,0.66894032,-11952633,1.26069536,0.686070195,0.519437106,218766582,21.18780096,1,0.85,549,29,4,21,32,53,1596,15,4134,552,0,0,0,2,2.514713751,0.747058824,69399.74648,27.18031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605",2012,"Rivier College",1,0,0,0,26627426,0.97525824,9791609,1597251,0.231312758,35,4611,10902,177,9329,25410,475,1,0.447529244,0.18221098,42872.47087,-132239,1.004991057,-2279408,1.305065561,0.701505671,0.445793147,75305851,40.18205462,0.422330097,0.78,196,14,11,67,28,84,1681,4,680,196,5,1,1,2,1.820546164,0.844594595,58121.71233,16.25487646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606",2012,"Southern New Hampshire University",1,0,0,0,118876268,0.97377824,30590540,9456256,0.20463783,36,4414,13883,810,7929,26904,330,1,0.330515687,0.19625086,49678.51385,-4118901,1.035892258,10015129,1.346662309,0.624319658,0.564767561,233193929,27.64149815,0.46017316,0.72,916,12,25,328,79,72,2375,0,4164,800,7,0,1,2,0.694028958,0.429842574,69427.87097,7.51465837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607",2012,"New England College",1,0,0,0,21947015,0.878734062,12694072,1553361,0.329774773,40,4861,14317,221,8777,30100,300,0.994876551,0.328836049,0.249655156,39558.96075,1748802.487,0.926197841,1752900,1.241309124,0.76155086,0.706070009,29602020,36.83886839,0.287145242,0.6,269,28,4,31,76,61,1274,1,1985,269,1,0,0,2,2.029520295,0.621848739,59335.85938,13.65313653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608",2012,"Dartmouth College",1,0,0,1,170479458,0.371249571,116387889,2367431,0.400859238,13,7766,36051,360,5762,41736,1260,0.551993191,0.335664173,0.159705369,215403.2863,212292181.8,0.445381633,67682235,1.345517678,0.584667101,0.446633269,5974992547,29.34764657,0.615081598,0.98,1112,27,118,740,370,435,2947,166,18778,1139,0,1,1,2,5.136251032,0.795117698,105717.6989,60.24772915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609",2012,"Colby-Sawyer College",1,0,0,0,14796212,0.723846952,25473640,1720182,0.641433922,38,5889,21912,341,12505,34110,0,1,0.303751873,0.261947232,148591.4652,12990392,0.532494435,418183,1.453195733,0.596450833,0.438225935,90508076,14.90039841,0.989304813,0.72,448,35,5,17,54,25,919,8,3555,466,0,0,0,2,3.107569721,0.68627451,57170.5,19.52191235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610",2012,"Sierra Nevada College",1,0,0,0,11445681,0.747664789,5738185,965293,0.327553497,36,4467,11785,65,6210,24720,650,0.985144218,0.31326691,0.130692727,61543.82656,3263293.548,0.778142689,-202951,1.233140162,0.624114145,0.434154913,38451320,26.85393258,0.414225941,0.6,102,18,23,35,41,48,751,0,559,100,0,1,1,2,1.460674157,0.434782609,60771.03226,8.988764045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611",2012,"University of Nevada-Reno",0,0,0,1,122213328,0.294929212,31694899,16066128,0.102498201,30,4379,2011,1263,8073,5678,758,0.675255515,0.644706234,0.094190656,87146.86472,177746180.4,0.407432752,-43946987,1.246076194,0.602264179,0.448802144,1015141703,22.7269726,0.756246368,0.79,2839,19,156,1094,557,2032,12329,872,6419,2557,91,1,1,2,0.627269726,0.532665505,87858.79208,16.15054473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612",2012,"University of Nevada-Las Vegas",0,0,0,1,188221000,0.463308669,47955000,32651000,0.094721401,42,4476,2803,2073,5827,5812,496,0.834498633,0.565424651,0.102155219,60125.43697,129481809,0.592443613,13418000,1.262654997,0.650133324,0.471435587,1183764000,24.12785388,0.694549584,0.76,2713,12,156,4595,2082,4683,12544,1307,5801,2713,157,1,1,2,0.365296804,0.61466039,91324.98846,12.52054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613",2009,"York College",1,0,0,0,2642830,0.381669501,2412800,508039,0.477250115,41,3714,7391,87,5253,12500,1500,1,0.282767754,0.251695945,106990,3669580,0.418672108,707276,1.254820365,0.68243353,0.605122891,25300335,15.4928258,0.898305085,0.76,110,28,2,3,18,22,322,0,404,111,4,1,1,2,1.575541607,0.72815534,40841.80769,19.69427009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614",2012,"York College",1,0,0,0,4304026,0.490085786,3256977,1074268,0.430759914,51,4553,6216,105,6836,13460,1840,1,0.292593787,0.264667666,81446.83908,2781849,0.607409247,2411856,1.198524833,0.695904997,0.528002191,25901728,17.50503018,0.931034483,0.67,118,23,3,11,43,39,369,0,483,116,0,1,1,2,1.207243461,0.763157895,46370.08696,17.50503018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615",2012,"Union College",1,0,0,0,11448705,0.685704639,3715713,1160130,0.266191254,39,3746,8754,132,4523,18120,660,0.955235838,0.442160202,0.155285291,102964.871,4716779.742,0.708219097,1796970,1.433674959,0.602533474,0.407132774,41750129,19.5516812,0.796178344,0.72,159,20,3,48,48,107,586,19,1170,159,1,1,1,2,0.747198007,0.620833333,51252.84746,18.55541719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616",2012,"Nebraska Wesleyan University",1,0,0,0,24637726,0.818863014,15111817,1845404,0.374658229,23,3763,11574,266,6369,24256,400,0.998883283,0.408867228,0.197485132,64908.13693,7816342.466,0.759156776,-2448000,1.305106641,0.698062196,0.309947761,99608000,28.08988764,0.83,0.85,360,20,9,37,37,53,1706,32,1459,360,0,1,1,2,1.460674157,0.651785714,56508.40351,16.40449438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617",2012,"Midland University",1,0,0,0,10807196,0.594379637,12590593,1865558,0.532201602,46,3728,14027,229,7252,24410,110,1,0.280203002,0.28917499,67568.32407,3787562,0.740484769,4710202,1.015382424,0.847173795,0.560444904,52014790,22.38341969,0.990740741,0.66,265,28,2,12,71,31,671,58,1448,265,0,1,1,2,1.243523316,0.582938389,44290.25581,12.74611399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",2012,"Nebraska Methodist College of Nursing & Allied Health",1,0,0,0,9914362,0.915005599,2295638,1021037,0.18801294,32,3861,5063,29,7937,11520,480,1,0.466549821,0.105398625,52411.9708,4446518,0.690372874,2582449,1.249679124,0.748620685,0.418565616,33483956,39.8255814,0.558394161,0.92,31,4,5,19,36,9,707,8,152,34,0,1,0,2,2.761627907,0.833333333,53977.5625,14.53488372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",2012,"University of Nebraska at Kearney",0,0,0,0,25637221,0.377297494,10683338,7818879,0.303737569,37,3938,4338,748,5588,5048,1151,0.938409149,0.603245076,0.074475573,56080.77354,39472557.08,0.393753776,6094190,1.300232226,0.651877212,0.464124783,178303667,20.05181347,0.678725237,0.77,1058,19,13,52,92,406,5793,73,2615,1058,16,1,1,2,0.639032815,0.743119266,62278.84516,12.59067358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620",2012,"Hastings College",1,0,0,0,12242143,0.551738589,14645837,1443292,0.541528144,35,4096,12879,234,6382,22784,950,1,0.402966482,0.258894437,76854.21852,8508496,0.589964627,4232971,1.320865523,0.619229779,0.409397322,118072945,22.42524917,0.933333333,0.74,322,27,8,21,40,64,1084,14,1481,322,0,1,1,2,0.581395349,0.680921053,56635.36471,17.19269103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621",2009,"Doane College",1,0,0,0,8769665,0.6053648,9939447,857486,0.513668301,31,5166,10936,186,6475,19750,400,1,0.411427395,0.214531472,102637.904,11552640,0.431529051,-17858493,1.222553223,0.612370327,0.480722348,134851866,22.32962788,1,0.74,242,27,2,8,35,31,743,22,1098,248,0,1,1,2,1.578862578,0.710280374,55972.32877,25.71290483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622",2012,"Doane College-Crete",1,0,0,0,12877076,0.763273287,12824884,1471002,0.486780644,39,3870,12147,243,6255,22970,620,1,0.393028585,0.22983927,115827.1615,9361739,0.579036068,-2737553,1.220348327,0.643410038,0.476575502,170816697,18.02816901,1,0.75,291,27,4,14,30,52,919,16,1479,327,0,1,0,2,1.408450704,0.745283019,57147.26027,22.25352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623",2012,"Creighton University",1,0,0,1,183875232,0.756706159,68174828,3108208,0.268434392,19,5614,18298,558,7916,30484,1410,0.856284319,0.554613327,0.068927121,110444.0933,43197823.92,0.809762441,-28648000,1.226332748,0.580529786,0.61861936,899353000,28.99041173,0.500486381,0.88,975,23,44,698,253,366,5731,199,5106,975,2,1,1,2,3.835307389,0.8307393,77826.86042,36.12521151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624",2012,"Concordia University-Seward",1,0,0,0,16842924,0.696407907,13264290,1309717,0.440365273,32,4336,12482,218,6516,22860,200,1,0.340528203,0.215572687,41455.31802,6620786,0.717828681,3265560,1.246670744,0.623059791,0.446271827,99453811,29.85232068,0.485865724,0.81,315,20,5,23,44,36,1598,16,1397,315,0,1,1,2,1.476793249,0.524096386,53933.01724,9.17721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625",2012,"Clarkson College",1,0,0,0,12178775,0.893239841,2033872,1076283,0.055042851,52,4561,5172,25,12057,10272,744,0.997956092,0.498217064,0.096200987,53599.06051,2239372.278,0.84468377,956942,1.173263485,0.77706137,0.545830986,17303108,37.25761773,0.546468401,0.79,27,3,4,19,67,27,905,12,28,6,3,1,0,2,3.878116343,0.866197183,50188.29412,17.03601108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",2012,"Rocky Mountain College",1,0,0,0,12285413,0.824031989,9388470,1489477,0.451374674,37,4304,12756,156,7065,21684,450,1,0.420336106,0.237363583,83156.28241,5676344,0.683976128,-292531,1.303603867,0.635502767,0.562254626,53340526,21.17647059,0.759259259,0.7,227,24,23,14,10,35,872,11,1404,227,1,1,1,2,2.450980392,0.72,51940.75,17.64705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627",2012,"Montana State University-Northern",0,0,0,0,5840700,0.290952845,2597266,2735158,0.246750064,51,3912,2428,119,4085,3765,1305,0.958328041,0.486566521,0.237972694,67550.54557,11654891.3,0.333838388,903723,1.386647819,0.546660434,0.631444849,31355968,24.27366448,0.536679537,0.58,199,16,165,16,11,18,959,0,378,199,29,1,1,2,2.811621368,0.729957806,48446.62712,16.21368322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628",2012,"Montana State University",0,0,0,0,104861391,0.383475725,21313233,16373396,0.189683134,30,4306,3807,1097,6321,5077,1351,0.432513999,0.585787903,0.183982533,56491.16847,31621272.02,0.768312903,195034,1.358322001,0.656487983,0.361637179,494996550,20.51107904,0.742549669,0.74,2141,18,277,118,86,348,11801,376,9417,2122,501,1,1,2,0.645216062,0.642917016,66668.81371,19.53476526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629",2012,"Carroll College",1,0,0,0,18295856,0.728427066,15799757,1342472,0.463395614,23,4228,13279,197,7355,24648,550,1,0.343356982,0.264400788,87899.87324,6667708,0.732902401,5122486,1.23166395,0.700175724,0.501747332,71190109,20.69970845,1,0.78,343,24,21,26,7,43,1157,7,1588,344,1,1,1,2,2.478134111,0.754152824,54520.27059,16.5451895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630",2012,"William Woods University",1,0,0,0,18396862,0.973965743,10499907,1396209,0.309528884,36,4236,10320,118,6742,18450,550,1,0.462262288,0.174872987,26041.24545,1654897,0.917468737,1303567,1.174294468,0.601764322,0.496245658,50474498,48.76504117,0.348051948,0.74,181,17,9,15,73,9,1648,35,753,189,1,1,1,2,1.583280557,0.387337058,47478.53571,13.17289424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631",2012,"William Jewell College",1,0,0,0,10536034,0.433348957,15344260,1172286,0.595251846,33,5219,16760,183,6507,28506,0,1,0.357845531,0.249307004,77736.01712,12162883,0.464164612,5761234,1.257397285,0.664733772,0.346156163,148446526,28.32201746,1,0.75,270,25,9,17,43,40,865,36,3332,270,0,1,1,2,2.424830262,0.714285714,59846.1194,20.85354025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632",2012,"Westminster College",1,0,0,0,10056299,0.775572342,10232902,1304015,0.5043497,31,4700,10882,194,5958,19750,820,1,0.300594433,0.289305569,102589.8768,10769446,0.482878236,-2991841,1.268370743,0.654382524,0.457928819,92118762,18.33785005,1,0.76,252,24,22,13,70,28,760,11,1387,254,0,1,1,2,0.903342367,0.804,53650.98387,18.15718157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",2012,"Webster University",1,0,0,0,188963254,0.962525125,22706807,5377484,0.105872265,30,5345,13676,323,6211,22340,60,0.987553959,0.406540797,0.088192921,28813.66966,-6140520.037,1.033587289,8520929,1.237533329,0.702857266,0.525903598,419971254,56.58610541,0.128605201,0.8,472,13,63,510,6790,1106,8718,126,1716,473,9,1,1,2,1.239632569,0.389615699,73984.63021,8.499063587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634",2012,"Washington University in St Louis",1,0,0,1,250821306,0.252899557,169092714,1940084,0.474709563,7,5358,26085,343,6013,40950,1042,0.728866648,0.79701915,0.042498527,383566.5346,1264266506,0.165549022,-22760000,1.242412207,0.531494244,0.579006588,9158653000,31.2772191,0.421265823,0.97,1477,20,26,1644,815,511,7700,342,28823,1488,0,1,1,2,16.98471771,0.832426239,118692.2214,92.04212527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635",2012,"Southeast Missouri State University",0,0,0,0,56042164,0.492576446,4740822,14611684,0.223006979,38,4330,4001,1032,5545,5634,921,0.870563017,0.527637526,0.156677416,47838.29593,37720896.02,0.597699819,13641269,1.286618822,0.629908118,0.581891252,520607732,20.56447382,0.819387755,0.71,1765,17,55,98,926,160,9049,24,4161,1768,136,1,1,2,0.587556395,0.861285266,58725.46599,11.53079425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636",2012,"Stephens College",1,0,0,0,10672760,0.751627801,8279380,1261453,0.434245233,52,4118,15235,119,10289,26420,200,1,0.429565774,0.13557076,52868.30545,3866024,0.734088903,-2127653,1.146119999,0.655242353,0.541553578,55215105,30.79507279,0.698181818,0.65,162,21,10,12,128,25,770,69,726,162,0,1,1,2,2.35162374,0.596428571,43408.49091,18.70100784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637",2012,"Southwest Baptist University",1,0,0,0,23953722,0.881912874,14006676,5240052,0.368981274,50,4026,9783,323,7087,17400,800,1,0.466069288,0.229588579,39327.45861,5974474,0.800373066,-432198,1.30277547,0.652402501,0.499440674,70739772,27.45310245,0.486202365,0.62,487,17,30,37,140,46,2744,26,1781,487,27,1,1,2,1.515151515,0.635458167,50768.625,11.50793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638",2012,"Saint Louis Christian College",1,0,0,0,1161417,0.570562473,2635462,746047,0.694112717,68,4632,14356,23,7454,14400,1300,1,0.382938267,0.215198561,33895.15,1550195,0.428312384,257362,1.249833203,0.571692444,0.619794693,4378708,32.5203252,0.6375,0.63,25,9,2,1,102,7,171,3,145,25,4,1,1,2,1.62601626,0.50877193,34558.25,11.78861789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639",2012,"Rockhurst University",1,0,0,0,29001325,0.859189204,21397542,1314970,0.441376651,26,4384,19124,299,6640,27770,740,0.982750665,0.389418949,0.151926994,44615.23245,5218558.287,0.847499238,-8878155,1.214233012,0.710350941,0.592762793,130599786,34.99087591,0.569752282,0.82,326,15,13,92,168,151,2144,17,2113,326,0,1,1,2,1.459854015,0.71459695,59951.624,14.96350365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640",2012,"College of the Ozarks",1,0,0,0,1434916,0.096294964,23318094,3516817,0.939956792,68,3878,10556,17,5441,17600,430,0.988068716,0.453540087,0.079001334,100079.5237,28889179.67,0.047319334,-30826264,1.259639186,0.605620818,0.428751159,407003878,22.18155198,1,0.87,280,20,8,10,9,28,1277,27,3299,281,1,1,1,2,0.732064422,0.864238411,59370.53933,19.10688141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641",2012,"Northwest Missouri State University",0,0,0,0,42471482,0.558037369,22773822,8863410,0.273486679,42,4096,4266,1024,5655,4021,1926,0.976359627,0.593000933,0.172968518,54834.44281,32542035.77,0.566184379,2450630,1.324058571,0.535352561,0.401241602,199321637,21.51620006,0.730994152,0.69,1586,25,16,50,384,168,5985,166,6851,1586,9,1,1,2,0.424661843,0.896725441,55822.8659,11.19849009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642",2012,"Truman State University",0,0,0,0,29267281,0.404656012,22920599,4253437,0.411281814,24,4153,4989,716,5723,6772,236,0.946708066,0.65853676,0.148378574,49794.88168,40246373.82,0.421029236,-979970,1.330830171,0.626874038,0.479740795,320507963,23.76170213,0.851002865,0.86,1377,24,30,120,239,157,4957,85,4569,1377,1,1,1,2,0.408510638,0.864066194,61779.67925,12.44255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643",2012,"Missouri Valley College",1,0,0,0,10513012,0.811260997,14916601,3480601,0.572815684,56,4113,9930,306,5780,17100,680,1,0.374607987,0.265589573,72015.45652,2737832,0.793384331,957929,1.060436554,0.83238347,0.525807155,29190179,11.61616162,0.989130435,0.5,377,21,4,27,287,129,1174,137,1796,378,2,1,1,2,2.588383838,0.61003861,41332.6747,9.974747475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"644",2009,"Missouri Southern State University",0,0,0,0,13527353,0.291091288,10438646,6455223,0.418498754,39,3679,2874,333,4514,4290,263,0.973999704,0.51307722,0.125833638,50251.9655,30292360.92,0.308704731,3031545,1.241262916,0.720114761,0.593702428,107402191,19.73666785,0.839449541,0.63,727,14,125,71,189,123,4241,0,1382,727,44,1,0,2,0.588478629,0.790551181,55204.60465,11.36216429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
